region,x,y,LnP,LnPXLnP,MinT,MinTXMinT,MinTXLnP
3,-117.0528229,35.21673016,-0.08828488,0.083439393,7.840000153,84.7604945,-2.6593917
3,-116.8759922,35.21673016,0.028976131,0.029445793,8.079999924,89.2372324,-1.621006197
3,-116.6991616,35.21673016,-0.200281814,0.160685301,8.489999771,97.15149715,-3.951052714
3,-116.522331,35.21673016,-0.230797783,0.186081526,8.789999962,103.1554286,-4.381246347
3,-116.3455003,35.21673016,-0.110038087,0.096479804,8.289999962,93.24888248,-2.999438939
3,-116.1686697,35.21673016,-0.395118803,0.354849793,9.119999886,109.9676474,-6.246758909
3,-115.991839,35.21673016,-0.438349903,0.408223622,9.359999657,115.0587846,-6.853445393
3,-115.8150084,35.21673016,0.137411386,0.003989503,7.800000191,84.0255715,-0.578982085
3,-115.6381778,35.21673016,0.003593542,0.03880126,5.920000076,53.09375566,-1.435306461
3,-115.4613471,35.21673016,-0.077745385,0.077461623,6.119999886,56.04837128,-2.083650116
3,-115.2845165,35.21673016,0.015774883,0.034150675,4.559999943,35.12394838,-1.095219869
3,-115.1076858,35.21673016,0.095855467,0.01096595,6.480000019,61.56828651,-0.821677994
3,-114.9308552,35.21673016,-0.090909906,0.084962807,8.539999962,98.13965552,-2.887597727
3,-114.7540246,35.21673016,0.094127685,0.011330796,6.960000038,69.33137114,-0.8863293
3,-117.9369761,35.39356081,0.080104209,0.014512946,8.079999924,89.2372324,-1.138022451
3,-117.7601455,35.39356081,0.002097789,0.039392765,7.650000095,81.29810588,-1.789569003
3,-117.5833148,35.39356081,0.167038709,0.001124609,8.340000153,94.21704079,-0.325510855
3,-117.4064842,35.39356081,0.107687831,0.008627821,7.96999979,87.17108977,-0.867235021
3,-117.2296535,35.39356081,0.457298219,0.065907378,6.670000076,64.58607497,2.063176878
3,-117.0528229,35.39356081,0.480634451,0.078433914,6.269999981,58.31683655,2.138695335
3,-116.8759922,35.39356081,-0.094530448,0.087086575,7.739999771,82.9291783,-2.687381267
3,-116.6991616,35.39356081,-0.128288031,0.108150167,8.220000267,91.90187187,-3.152650128
3,-116.522331,35.39356081,-0.160051405,0.130050609,8.899999619,105.4019617,-3.702376166
3,-116.3455003,35.39356081,-0.184043005,0.147930161,9.350000381,114.8443692,-4.121764921
3,-116.1686697,35.39356081,-0.448007345,0.420657628,9.350000381,114.8443692,-6.95055105
3,-115.991839,35.39356081,0.12918447,0.00509645,7.900000095,85.868879,-0.661533429
3,-115.8150084,35.39356081,0.101924583,0.009731687,6.5,61.88254806,-0.776029377
3,-115.6381778,35.39356081,-0.049400348,0.062487123,5.53000021,47.56235145,-1.723958966
3,-115.4613471,35.39356081,-0.065071948,0.070567715,6.190000057,57.10139032,-2.007365097
3,-115.2845165,35.39356081,-0.128401756,0.10822498,7.170000076,72.87262118,-2.808315866
3,-115.1076858,35.39356081,0.295501471,0.009011244,5.699999809,49.93607155,0.67081006
3,-114.9308552,35.39356081,-0.021938888,0.04951194,7.559999943,79.68322484,-1.986270631
3,-114.7540246,35.39356081,-0.035109226,0.055546534,10.25,134.9441441,-2.737823867
3,-117.9369761,35.57039145,0.036717564,0.026848898,6.960000038,69.33137114,-1.364357323
3,-117.7601455,35.57039145,-0.230042234,0.185430252,7.539999962,79.32656333,-3.83530242
3,-117.5833148,35.57039145,-0.064325243,0.070171554,8.779999733,102.952393,-2.687811276
3,-117.4064842,35.57039145,-0.364419162,0.319217157,8.020000458,88.10725689,-5.303333674
3,-117.2296535,35.57039145,-0.045311227,0.060459494,8.609999657,99.53146589,-2.453084203
3,-117.0528229,35.57039145,-0.281832516,0.232715947,8.149999619,90.56464304,-4.590842702
3,-116.8759922,35.57039145,-0.10458304,0.093120756,8.350000381,94.41127616,-2.965071571
3,-116.6991616,35.57039145,-0.521886587,0.521949151,8.479999542,96.95446173,-7.113740155
3,-116.522331,35.57039145,-0.034073964,0.055059619,8.050000191,88.67134466,-2.20957245
3,-116.3455003,35.57039145,-0.067850642,0.072051733,7.929999828,86.42576681,-2.495421063
3,-116.1686697,35.57039145,-0.581426919,0.611525275,10.02000046,129.6534433,-8.904288719
3,-115.991839,35.57039145,-0.11037311,0.096688041,8.149999619,90.56464304,-2.959141414
3,-115.8150084,35.57039145,-0.051293295,0.063437082,6.860000134,67.67606347,-2.071997107
3,-115.6381778,35.57039145,-0.150939196,0.123561455,6.269999981,58.31683655,-2.684345947
3,-115.4613471,35.57039145,-0.087302335,0.082872725,7.260000229,74.41730213,-2.483377658
3,-115.2845165,35.57039145,0.052877042,0.021814361,6.630000114,63.94475188,-1.181064728
3,-115.1076858,35.57039145,0.288256943,0.007688317,5.289999962,44.30960591,0.583666239
3,-114.9308552,35.57039145,-0.050241232,0.062908229,7.400000095,76.85233277,-2.198782422
3,-114.7540246,35.57039145,-0.208254978,0.167141049,10.28999996,135.8750669,-4.765532627
3,-117.7601455,35.74722209,-0.371498555,0.32726689,7.809999943,84.20899788,-5.249649214
3,-117.5833148,35.74722209,-0.350692898,0.303895079,7.820000172,84.392633,-5.064237939
3,-117.4064842,35.74722209,-0.282230258,0.233099852,7.929999828,86.42576681,-4.488411017
3,-117.2296535,35.74722209,-0.201993808,0.162060757,8.739999771,102.1422701,-4.068568991
3,-117.0528229,35.74722209,-0.327393562,0.278749637,8.180000305,91.13654889,-5.040265861
3,-116.8759922,35.74722209,-0.079476193,0.078428053,7.03000021,70.50199048,-2.351453555
3,-116.6991616,35.74722209,-0.505672216,0.498783573,9.319999695,114.2022617,-7.547331456
3,-116.522331,35.74722209,-0.904362202,1.220883782,11.64000034,169.1702512,-14.37140272
3,-116.3455003,35.74722209,-0.35055086,0.303738498,9.18999958,111.4406574,-5.817973693
3,-116.1686697,35.74722209,-0.338133663,0.290205835,8.930000305,106.0188685,-5.546827407
3,-115.991839,35.74722209,0.054677587,0.021285733,6.760000229,66.04075577,-1.185633127
3,-115.8150084,35.74722209,0.003294585,0.038919127,6.710000038,65.23059805,-1.59333547
3,-115.6381778,35.74722209,-0.265790164,0.217495438,7.230000019,73.90060574,-4.009120178
3,-115.4613471,35.74722209,0.243024617,0.001802064,5.739999771,50.50299468,0.301677993
3,-115.2845165,35.74722209,-0.180084005,0.144900438,6.980000019,69.66483266,-3.177178747
3,-115.1076858,35.74722209,-0.226148039,0.182091611,8.010000229,87.91962167,-4.001178017
3,-114.9308552,35.74722209,-0.229161575,0.184672576,8.300000191,93.44211782,-4.154057851
3,-114.7540246,35.74722209,-0.22364369,0.179960561,9.649999619,121.3642803,-4.673412459
3,-117.7601455,35.92405274,-0.317866355,0.268780295,7.840000153,84.7604945,-4.773044178
3,-117.5833148,35.92405274,0.261055738,0.003658053,6.5,61.88254806,0.47578319
3,-117.4064842,35.92405274,0.32901597,0.016497366,4.889999866,39.14436784,0.803603739
3,-117.2296535,35.92405274,-0.617112458,0.668610975,9.659999847,121.5847163,-9.016256188
3,-117.0528229,35.92405274,0.090206288,0.012181009,7.070000172,71.17531355,-0.931121445
3,-116.8759922,35.92405274,-0.430013925,0.397641001,9.43999958,116.7814302,-6.814476123
3,-116.6991616,35.92405274,-1.074700475,1.626324723,11.59000015,167.8720916,-16.52315142
3,-116.522331,35.92405274,-0.277863801,0.22890263,9.390000343,115.7032921,-5.146337329
3,-116.3455003,35.92405274,-0.309518814,0.260194574,8.43999958,96.16833882,-5.002247489
3,-116.1686697,35.92405274,-0.279978454,0.230930562,7.860000134,85.129156,-4.433838501
3,-115.991839,35.92405274,-0.140527248,0.116349991,7.139999866,72.36132484,-2.901592583
3,-115.8150084,35.92405274,-0.268140972,0.219693628,6.78000021,66.36621731,-3.818407399
3,-115.6381778,35.92405274,0.000799698,0.03990973,6.579999924,63.14759423,-1.587514869
3,-115.4613471,35.92405274,0.393864781,0.037361366,4.880000114,39.01934002,1.207400444
3,-115.2845165,35.92405274,0.072041564,0.016520561,6.829999924,67.18336725,-1.05352119
3,-115.1076858,35.92405274,-0.166172624,0.13450301,7.550000191,79.50479834,-3.27011234
3,-114.9308552,35.92405274,-0.32462275,0.275831518,8.770000458,102.7495768,-5.323680284
3,-114.7540246,35.92405274,-0.256958961,0.209336317,9.369999886,115.2734204,-4.91232259
3,-117.9369761,36.10088338,0.240904927,0.001626592,5.820000172,51.64644778,0.289840816
3,-117.7601455,36.10088338,0.41323483,0.045224672,5.679999828,49.65380998,1.498525038
3,-117.5833148,36.10088338,0.479953915,0.078053194,3.920000076,27.94757082,1.476955374
3,-117.4064842,36.10088338,-0.018062152,0.047801722,6.190000057,57.10139032,-1.652133403
3,-117.2296535,36.10088338,-0.597836971,0.637459915,9.760000229,123.8000339,-8.883555541
3,-117.0528229,36.10088338,0.605681181,0.164111912,2.670000076,16.2937053,1.635234271
3,-116.8759922,36.10088338,-0.971010983,1.372611131,10.59000015,142.9589991,-14.00810884
3,-116.6991616,36.10088338,-0.303676009,0.254267968,7.860000134,85.129156,-4.652485089
3,-116.522331,36.10088338,-0.254376233,0.20697962,6.800000191,66.69247885,-3.715371308
3,-116.3455003,36.10088338,-0.396158546,0.356089609,7.78000021,83.65931,-5.458040946
3,-116.1686697,36.10088338,-0.202973381,0.162850405,6.829999924,67.18336725,-3.307693847
3,-115.991839,36.10088338,-0.357818484,0.311802051,6.980000019,69.66483266,-4.660647781
3,-115.8150084,36.10088338,0.044973351,0.02421153,6.519999981,62.1976096,-1.227150881
3,-115.6381778,36.10088338,0.532919765,0.110453776,3.869999886,27.4214142,1.740344429
3,-115.4613471,36.10088338,0.36255759,0.026238717,6.110000134,55.89874407,1.211078575
3,-115.2845165,36.10088338,-0.227402568,0.183163854,7.639999866,81.11787084,-3.854589717
3,-115.1076858,36.10088338,-0.371788621,0.327598852,8.56000042,98.53632646,-5.681583179
3,-114.9308552,36.10088338,-0.301916212,0.252496309,9.300000191,113.7752105,-5.359834023
3,-114.7540246,36.10088338,-0.202605858,0.162553915,10.09000015,131.2524528,-4.619047529
3,-114.2235326,36.10088338,-0.074723512,0.075788663,8.760000229,102.5469412,-2.787811975
3,-117.9369761,36.27771403,0.272086114,0.005113997,5.519999981,47.42451737,0.492472178
3,-117.7601455,36.27771403,0.425855786,0.050751929,4.010000229,28.90725078,1.211238519
3,-117.5833148,36.27771403,0.286381245,0.007362901,5.309999943,44.5762675,0.57289671
3,-117.4064842,36.27771403,-0.272333741,0.223641634,8.449999809,96.36457423,-4.642319556
3,-117.2296535,36.27771403,-0.088394143,0.083502528,5.190000057,42.98829794,-1.8946323
3,-117.0528229,36.27771403,0.523425877,0.104233401,3.130000114,20.21892815,1.45171886
3,-116.8759922,36.27771403,-1.404051065,2.57482127,11.64999962,169.4304633,-20.88667424
3,-116.6991616,36.27771403,-0.219525099,0.176483166,7.489999771,78.43840535,-3.72062604
3,-116.522331,36.27771403,-0.467606485,0.446465023,7.289999962,74.93579029,-5.784134275
3,-116.3455003,36.27771403,-0.416273355,0.380500533,7.739999771,82.9291783,-5.61734782
3,-116.1686697,36.27771403,-0.347290605,0.300155513,6.820000172,67.01954039,-4.485118117
3,-115.991839,36.27771403,-0.311018884,0.261727174,6.679999828,64.7469019,-4.116554827
3,-115.8150084,36.27771403,0.458247334,0.0663956,3.079999924,19.77177183,1.145756804
3,-115.6381778,36.27771403,1.079905033,0.773223247,-2.160000086,0.629569176,-0.697708766
3,-115.4613471,36.27771403,0.320052475,0.014275131,5.150000095,42.46537474,0.778587675
3,-115.2845165,36.27771403,-0.313615441,0.264390676,7.639999866,81.11787084,-4.631069928
3,-115.1076858,36.27771403,-0.357532412,0.311482652,8.229999542,92.09368889,-5.355892684
3,-114.9308552,36.27771403,-0.3173168,0.268210774,8.170000076,90.9457136,-4.938888566
3,-114.7540246,36.27771403,-0.021734508,0.049421027,7.889999866,85.68364383,-2.057807975
3,-114.5771939,36.27771403,-0.072140671,0.074373236,8.619999886,99.73110137,-2.723476586
3,-114.4003633,36.27771403,-0.067957692,0.072109214,9.109999657,109.7580117,-2.813283486
3,-114.2235326,36.27771403,0.006677636,0.03759576,6.510000229,62.03998259,-1.527232886
3,-117.9369761,36.45454467,0.069339484,0.017222471,5.590000153,48.39353622,-0.912938268
3,-117.7601455,36.45454467,0.3920421,0.036660073,0.889999986,5.092000384,0.432056831
3,-117.5833148,36.45454467,0.226657391,0.000680349,4.059999943,29.44740231,0.14154328
3,-117.4064842,36.45454467,-0.250001043,0.203017777,8.710000038,101.5367827,-4.540239187
3,-117.2296535,36.45454467,-0.214927346,0.172641283,7.46999979,78.08454385,-3.67159581
3,-117.0528229,36.45454467,-0.426025063,0.392626256,8.369999886,94.80032837,-6.100909607
3,-116.8759922,36.45454467,-1.290257215,2.222577406,11.77000046,172.5688563,-19.58437237
3,-116.6991616,36.45454467,-0.207516268,0.166537583,6.159999847,56.64889439,-3.07150939
3,-116.522331,36.45454467,-0.467925787,0.446891827,7.769999981,83.47647489,-6.107778189
3,-116.3455003,36.45454467,-0.463147193,0.440525686,7.659999847,81.47853233,-5.991108939
3,-116.1686697,36.45454467,-0.422356933,0.388042819,7.070000172,71.17531355,-5.255384795
3,-115.991839,36.45454467,0.497922719,0.088416322,2.230000019,12.93514422,1.06942876
3,-115.8150084,36.45454467,0.420879036,0.048534354,3.150000095,20.39918983,0.995018345
3,-115.6381778,36.45454467,0.254409641,0.002898287,4.590000153,35.48044365,0.320675101
3,-115.4613471,36.45454467,-0.449573725,0.422691931,6.550000191,62.67170569,-5.14692377
3,-115.2845165,36.45454467,-0.023780514,0.050334902,5.599999905,48.53276369,-1.56297533
3,-115.1076858,36.45454467,0.597406924,0.157476451,2.660000086,16.21307445,1.597866523
3,-114.9308552,36.45454467,-0.219400525,0.176378515,7.949999809,86.79802829,-3.912710998
3,-114.7540246,36.45454467,-0.162166059,0.131580276,8.199999809,91.51880126,-3.470168454
3,-114.5771939,36.45454467,-0.142947003,0.118006609,8.619999886,99.73110137,-3.430587278
3,-114.4003633,36.45454467,-0.221270293,0.177952521,8.869999886,104.7868744,-4.318227463
3,-114.2235326,36.45454467,-0.160755754,0.130559116,8.260000229,92.67039485,-3.478356632
3,-118.1138067,36.63137531,0.297508597,0.009396336,5.150000095,42.46537474,0.631679456
3,-117.9369761,36.63137531,0.824350893,0.389097741,-1.809999943,0.196651282,-0.276616286
3,-117.7601455,36.63137531,-0.075801663,0.07638345,8.050000191,88.67134466,-2.602503264
3,-117.5833148,36.63137531,-0.138687491,0.11509829,6.210000038,57.40405188,-2.570429573
3,-117.4064842,36.63137531,0.015873333,0.034114298,3.829999924,27.00409092,-0.959804985
3,-117.2296535,36.63137531,-1.208985329,1.986857211,10.76000023,147.0531267,-17.0930853
3,-117.0528229,36.63137531,-1.299016356,2.248770928,11.39999962,162.9846904,-19.14458758
3,-116.8759922,36.63137531,-0.479973137,0.463144266,9.119999886,109.9676474,-7.136587793
3,-116.6991616,36.63137531,-0.460766405,0.437370995,7.369999886,76.32723633,-5.777829981
3,-116.522331,36.63137531,-0.488086134,0.474252639,7.53000021,79.14853682,-6.126695882
3,-116.3455003,36.63137531,-0.522223651,0.522436296,7.010000229,70.16652895,-6.054547174
3,-116.1686697,36.63137531,-0.013186537,0.045693523,4.789999962,37.90305981,-1.316025963
3,-115.991839,36.63137531,-0.128288031,0.108150167,6.179999828,56.95035594,-2.481771652
3,-115.8150084,36.63137531,-0.131248325,0.110105987,6.03000021,54.7088978,-2.454338443
3,-115.6381778,36.63137531,-0.835863531,1.074202541,5.349999905,45.11199067,-6.961279697
3,-115.4613471,36.63137531,-0.498732388,0.48902928,5.590000153,48.39353622,-4.864756539
3,-115.2845165,36.63137531,0.437415838,0.056094105,2.829999924,17.6109988,0.993918115
3,-115.1076858,36.63137531,0.549334466,0.121633935,1.299999952,7.110468023,0.929986131
3,-114.9308552,36.63137531,-0.197353929,0.158346555,7.53000021,79.14853682,-3.540183347
3,-114.7540246,36.63137531,-0.20089291,0.161175597,8.149999619,90.56464304,-3.82057724
3,-114.5771939,36.63137531,-0.241816863,0.195709585,8.289999962,93.24888248,-4.27196677
3,-114.4003633,36.63137531,-0.228658766,0.184240679,8.319999695,93.82917007,-4.157781856
3,-114.2235326,36.63137531,-0.16901058,0.136592685,7.980000019,87.35792497,-3.454338367
3,-118.1138067,36.80820596,-0.017349651,0.047490673,5.769999981,50.93029043,-1.55522145
3,-117.9369761,36.80820596,0.084984347,0.013360944,5.96999979,53.82490608,-0.84802804
3,-117.7601455,36.80820596,-0.344040811,0.29660518,8.680000305,100.9330953,-5.471496955
3,-117.5833148,36.80820596,-0.107585259,0.094962065,5.739999771,50.50299468,-2.189947186
3,-117.4064842,36.80820596,0.187226146,0.000178162,3.099999905,19.9500335,-0.059618342
3,-117.2296535,36.80820596,-1.031982183,1.519194491,10.61999989,143.6772854,-14.77409018
3,-117.0528229,36.80820596,-0.181042343,0.145630955,5.269999981,44.04374432,-2.532613777
3,-116.8759922,36.80820596,-0.335892379,0.287796066,6.550000191,62.67170569,-4.246960127
3,-116.6991616,36.80820596,-0.410377204,0.373261248,6.389999866,60.16400584,-4.738870321
3,-116.522331,36.80820596,-0.336172312,0.288096493,6.019999981,54.56106349,-3.964700628
3,-116.3455003,36.80820596,-0.324899435,0.276122223,5.829999924,51.79027514,-3.781593035
3,-116.1686697,36.80820596,-0.034487925,0.05525406,5.480000019,46.87519421,-1.609361616
3,-115.991839,36.80820596,-0.391562223,0.350625185,5.989999771,54.11876763,-4.356076551
3,-115.8150084,36.80820596,-0.13845779,0.114942485,5.550000191,47.83861304,-2.344928368
3,-115.6381778,36.80820596,-0.451613754,0.425348732,5.489999771,47.01222173,-4.471754567
3,-115.4613471,36.80820596,-0.290887177,0.241533987,4.980000019,40.27864806,-3.119080388
3,-115.2845165,36.80820596,0.407862246,0.04296846,4.940000057,39.77252485,1.307273548
3,-115.1076858,36.80820596,0.664490521,0.215218634,0.540000021,3.634918238,0.884478455
3,-114.9308552,36.80820596,-0.180323556,0.14508287,7.119999886,72.02146332,-3.232503764
3,-114.7540246,36.80820596,-0.118783504,0.101989149,7.989999771,87.54495125,-2.98808218
3,-114.5771939,36.80820596,-0.087957256,0.083250226,7.679999828,81.83999383,-2.610210333
3,-114.4003633,36.80820596,-0.013693334,0.045910446,7.389999866,76.67709784,-1.876240861
3,-114.2235326,36.80820596,-0.008132959,0.043558552,7.880000114,85.4986175,-1.929817594
3,-118.2906374,36.9850366,0.293639332,0.008661175,5.320000172,44.70990148,0.622286341
3,-118.1138067,36.9850366,0.456538379,0.065517816,-0.319999993,1.095258823,0.267878641
3,-117.9369761,36.9850366,0.032563966,0.028227337,4.309999943,32.22317535,-0.953716116
3,-117.7601455,36.9850366,0.259668291,0.003492147,1.940000057,10.93324771,0.195398342
3,-117.5833148,36.9850366,0.260053873,0.003537868,1.769999981,9.837921523,0.186561688
3,-117.4064842,36.9850366,-0.327532321,0.278896178,7.909999847,86.05430532,-4.899001616
3,-117.2296535,36.9850366,-0.081969507,0.079830775,3.480000019,23.4890096,-1.369359648
3,-117.0528229,36.9850366,-0.019080881,0.048248222,2.769999981,17.11101375,-0.908612118
3,-116.8759922,36.9850366,-0.202728346,0.162652699,3.809999943,26.79662927,-2.087712643
3,-116.6991616,36.9850366,-0.241053045,0.195034356,4.75,37.41213659,-2.701231563
3,-116.522331,36.9850366,-0.009747364,0.044235033,3.25,21.3124982,-0.970957802
3,-116.3455003,36.9850366,0.041141912,0.025418558,3.470000029,23.39217877,-0.771100153
3,-116.1686697,36.9850366,-0.030253077,0.053281092,3.940000057,28.15943247,-1.224893999
3,-115.991839,36.9850366,-0.077745385,0.077461623,4.019999981,29.01487903,-1.499179649
3,-115.8150084,36.9850366,0.101111494,0.00989277,3.50999999,23.78070209,-0.485032996
3,-115.6381778,36.9850366,0.056191269,0.020846343,5.25,43.77868273,-0.955314317
3,-115.4613471,36.9850366,-0.112944759,0.098293948,4.340000153,32.56467051,-1.789108724
3,-115.2845165,36.9850366,-0.246796116,0.200139929,5.150000095,42.46537474,-2.915307372
3,-115.1076858,36.9850366,0.469503492,0.072323127,1.940000057,10.93324771,0.889228128
3,-114.9308552,36.9850366,-0.138342932,0.114864617,6.409999847,60.47466738,-2.635602303
3,-114.7540246,36.9850366,0.075200282,0.015718543,7.670000076,81.65916739,-1.132944465
3,-114.5771939,36.9850366,0.145916864,0.002987391,7.590000153,80.21972136,-0.489538243
3,-114.4003633,36.9850366,0.231349781,0.000947155,6.320000172,59.08299409,0.236560259
3,-114.2235326,36.9850366,0.168898553,0.001003327,6.440000057,60.94216342,-0.247275039
3,-118.2906374,37.16186724,-0.147456452,0.121125124,4.079999924,29.66486394,-1.895563326
3,-118.1138067,37.16186724,0.624064982,0.179344699,0.560000002,3.711580011,0.815875113
3,-117.9369761,37.16186724,-0.035419978,0.055693109,0.310000002,2.810806943,-0.395654619
3,-117.7601455,37.16186724,-0.365571588,0.32052071,7.03000021,70.50199048,-4.753666804
3,-117.5833148,37.16186724,-0.521212697,0.520975887,7.039999962,70.67001724,-6.067732273
3,-117.4064842,37.16186724,-0.501535594,0.492957738,3.160000086,20.48962067,-3.178131064
3,-117.2296535,37.16186724,-0.371643573,0.327432833,3.319999933,21.96371403,-2.681723533
3,-117.0528229,37.16186724,-0.286349654,0.237094545,3.289999962,21.68342153,-2.267381961
3,-116.8759922,37.16186724,-0.254247248,0.206862274,3.470000029,23.39217877,-2.199763464
3,-116.6991616,37.16186724,-0.142947003,0.118006609,2.630000114,15.97238191,-1.372897165
3,-116.522331,37.16186724,0.111273043,0.007974643,1.419999957,7.76483911,-0.248840946
3,-116.3455003,37.16186724,0.318671882,0.013947134,1.399999976,7.653777372,0.326723521
3,-116.1686697,37.16186724,0.185981542,0.000212937,2.049999952,11.67278715,-0.049855454
3,-115.991839,37.16186724,-0.030974835,0.053614815,1.940000057,10.93324771,-0.765626578
3,-115.8150084,37.16186724,-0.021019386,0.049103583,2.349999905,13.81271445,-0.823561638
3,-115.6381778,37.16186724,0.06053048,0.019612159,1.470000029,8.045994125,-0.397239617
3,-115.4613471,37.16186724,-0.024190232,0.050518914,3.099999905,19.9500335,-1.00391933
3,-115.2845165,37.16186724,0.092305653,0.011722013,5.380000114,45.51588626,-0.730436717
3,-115.1076858,37.16186724,-0.031903543,0.05404576,5.130000114,42.20511314,-1.510300438
3,-114.9308552,37.16186724,0.415019333,0.045986845,2.930000067,18.46030924,0.921374725
3,-114.7540246,37.16186724,0.154864714,0.002089329,5.079999924,41.55795606,-0.294666356
3,-114.5771939,37.16186724,0.297360122,0.009367573,6.539999962,62.51347115,0.765244751
3,-114.4003633,37.16186724,0.301511019,0.010188303,5.639999866,49.09168684,0.707220592
3,-114.2235326,37.16186724,0.355153769,0.023894937,5.010000229,40.6603435,0.985685722
3,-118.467468,37.33869789,0.179317042,0.000451854,4.260000229,31.65802396,-0.119602679
3,-118.2906374,37.33869789,-0.004711092,0.042141927,3.5,23.68327126,-0.999028869
3,-118.1138067,37.33869789,0.10696923,0.008761834,-0.389999986,0.953642377,-0.091409277
3,-117.9369761,37.33869789,-0.589147627,0.623660086,4.010000229,28.90725078,-4.245974388
3,-117.7601455,37.33869789,-0.428631395,0.3958993,3.150000095,20.39918983,-2.841834789
3,-117.5833148,37.33869789,-0.061875403,0.068879635,1.690000057,9.342474611,-0.802188408
3,-117.4064842,37.33869789,-0.312931538,0.263687831,1.74000001,9.650628934,-1.595228327
3,-117.2296535,37.33869789,-0.244367197,0.197972577,1.679999948,9.281443019,-1.355533546
3,-117.0528229,37.33869789,-0.338835001,0.290961959,2.769999981,17.11101375,-2.231289781
3,-116.8759922,37.33869789,-0.245261356,0.198769073,1.389999986,7.598546503,-1.228965437
3,-116.6991616,37.33869789,-0.061769083,0.068823839,-0.159999996,1.455753579,-0.316528909
3,-116.522331,37.33869789,-0.007830567,0.04343242,-0.409999996,0.914980511,-0.199348485
3,-116.3455003,37.33869789,0.570018649,0.136489425,0.150000006,2.299912191,0.560280012
3,-116.1686697,37.33869789,0.65451026,0.206058221,-0.930000007,0.19057252,0.19816416
3,-115.991839,37.33869789,-0.103806175,0.092647228,0.209999993,2.485497688,-0.479869224
3,-115.8150084,37.33869789,-0.044369988,0.059997507,1.25,6.846313665,-0.640906975
3,-115.6381778,37.33869789,0.057041768,0.020601472,1.309999943,7.163898894,-0.384170357
3,-115.4613471,37.33869789,-0.055407003,0.065526221,2.410000086,14.26230134,-0.966723698
3,-115.2845165,37.33869789,0.361025423,0.025744692,1.399999976,7.653777372,0.443896544
3,-115.1076858,37.33869789,0.070458494,0.016930018,5.039999962,41.04383286,-0.833590326
3,-114.9308552,37.33869789,0.184735313,0.000250861,2.619999886,15.89254916,-0.063141244
3,-114.7540246,37.33869789,0.784723103,0.341230295,0.779999971,4.607660177,1.253903202
3,-114.5771939,37.33869789,0.667675495,0.218183903,5.519999981,47.42451737,3.216716695
3,-114.4003633,37.33869789,0.647312582,0.199575452,4.630000114,35.95856689,2.678889182
3,-114.2235326,37.33869789,0.764583707,0.318107066,1.50999999,8.274517599,1.622400232
3,-118.6442987,37.51552853,0.415349454,0.04612854,0.119999997,2.209819397,0.319273773
3,-118.467468,37.51552853,0.122040659,0.006167469,3.450000048,23.19911711,-0.378258967
3,-118.2906374,37.51552853,0.28171438,0.006583778,0.660000026,4.106889334,0.164434934
3,-118.1138067,37.51552853,0.931179345,0.53378432,-3.230000019,3.472460387,-1.361449561
3,-117.9369761,37.51552853,-0.454760402,0.429463044,0.680000007,4.188351103,-1.341171881
3,-117.7601455,37.51552853,0.071669288,0.016616398,0.600000024,3.867303786,-0.253496863
3,-117.5833148,37.51552853,0.490724981,0.084187651,-0.289999992,1.158951594,0.31236103
3,-117.4064842,37.51552853,-0.550953448,0.56479335,0.779999971,4.607660177,-1.613188094
3,-117.2296535,37.51552853,-0.546798289,0.558565184,2.029999971,11.53652544,-2.538484086
3,-117.0528229,37.51552853,0.436705321,0.055758049,-1.970000029,0.364156604,-0.142494428
3,-116.8759922,37.51552853,-0.467766136,0.4466784,0.589999974,3.828072667,-1.307638089
3,-116.6991616,37.51552853,-0.161578178,0.131154126,-0.479999989,0.785964064,-0.321064526
3,-116.522331,37.51552853,-0.395267308,0.355026741,-0.449999988,0.840056835,-0.546115959
3,-116.3455003,37.51552853,0.036524788,0.02691211,0.100000001,2.150757564,-0.240585587
3,-116.1686697,37.51552853,-0.114625543,0.099350687,-1.649999976,0.080346081,0.089344493
3,-115.991839,37.51552853,0.0939456,0.011369594,0.100000001,2.150757564,-0.156375317
3,-115.8150084,37.51552853,0.233648181,0.001093908,0.529999971,3.596887125,0.062726904
3,-115.6381778,37.51552853,-0.204567164,0.164139279,0.209999993,2.485497688,-0.638723571
3,-115.4613471,37.51552853,0.025472814,0.030660389,1.820000052,10.15407659,-0.557967687
3,-115.2845165,37.51552853,-0.051819701,0.063702528,2.809999943,17.44353712,-1.05413349
3,-115.1076858,37.51552853,0.028878963,0.02947915,3.380000114,22.52970128,-0.814957946
3,-114.9308552,37.51552853,0.170670614,0.000894206,1.039999962,5.791464105,-0.07196363
3,-114.7540246,37.51552853,0.561442733,0.130226317,-0.430000007,0.877118645,0.33797031
3,-114.5771939,37.51552853,0.36942336,0.028510141,2.029999971,11.53652544,0.573504985
3,-114.4003633,37.51552853,0.499805093,0.089539309,1.029999971,5.743433229,0.717121357
3,-114.2235326,37.51552853,0.547774553,0.120548296,-0.330000013,1.074427858,0.359889493
3,-118.9979599,37.69235918,1.496739388,1.680044979,-2.670000076,1.698992183,-1.68949202
3,-118.8211293,37.69235918,0.735152483,0.285774265,-1.299999952,0.004428394,0.035574163
3,-118.6442987,37.69235918,0.896700084,0.484591669,-2.849999905,2.200635093,-1.032671018
3,-118.467468,37.69235918,0.173533022,0.000731209,1.559999943,8.564671932,-0.079136365
