region,x,y,intercept,LnP,LnPXLnP,MinT,MinTXMinT,MinTXLnP,obs,prob
2,-119.2184481,43.02025834,1,0.204001486,1.17E-05,-1.779999971,0.170944077,-0.00141715,0,0.689271352
2,-119.0416537,43.02025834,1,0.281186014,0.006498313,-1.110000014,0.065815911,0.020680726,1,0.885885325
2,-118.8648592,43.02025834,1,0.068219215,0.017517762,-1.620000005,0.064238865,0.033545807,1,0.741586862
2,-118.6880647,43.02025834,1,0.15237768,0.002322875,-1.649999976,0.080346081,0.013661403,1,0.764469377
2,-118.5112703,43.02025834,1,0.640958786,0.19393885,-0.889999986,0.22709623,0.209863722,1,0.345914982
2,-118.3344758,43.02025834,1,0.674321115,0.224436427,-0.75999999,0.367898223,0.287349547,0,0.30036096
2,-118.1576814,43.02025834,1,0.169995904,0.000935014,-1.360000014,4.29E-05,-0.000200167,1,0.888671744
2,-117.9808869,43.02025834,1,0.151002899,0.002457284,-1.360000014,4.29E-05,-0.000324498,1,0.889990246
2,-117.8040925,43.02025834,1,-0.056464516,0.066068746,-1.289999962,0.005859316,-0.019675306,1,0.627064101
2,-117.627298,43.02025834,1,0.175296903,0.000638926,-1.399999976,0.00111916,0.000845613,1,0.872482976
2,-117.4505036,43.02025834,1,0.41455695,0.045788747,-2.069999933,0.49484725,-0.150527192,1,0.391279798
2,-117.2737091,43.02025834,1,0.399178714,0.039443873,-2.359999895,0.986950378,-0.197304702,0,0.28992495
2,-117.0969147,43.02025834,1,0.406264752,0.042308728,-2.119999886,0.567692558,-0.154978547,0,0.37893331
2,-116.9201202,43.02025834,1,0.890890837,0.476537477,-2.160000086,0.629569176,-0.547734705,0,0.044576913
2,-116.7433258,43.02025834,1,1.516445041,1.731516867,-3.119999886,3.074600063,-2.307319195,0,0
2,-116.5665313,43.02025834,1,0.487168014,0.082136188,-1.549999952,0.033655304,-0.052576785,0,0.482503036
2,-116.3897368,43.02025834,1,-0.07590957,0.076443107,-0.670000017,0.485176492,-0.192583485,1,0.61747052
2,-116.2129424,43.02025834,1,-0.264747024,0.216523559,-0.50999999,0.733671294,-0.398568839,0,0
2,-116.0361479,43.02025834,1,-0.018367654,0.047935403,-0.800000012,0.320974507,-0.124040486,1,0.793128276
2,-115.8593535,43.02025834,1,-0.024805088,0.050795687,-0.99000001,0.141786983,-0.084865583,1,0.766489048
2,-115.682559,43.02025834,1,0.122925363,0.006029295,-1.029999971,0.113263319,-0.026132316,1,0.975168373
2,-115.5057646,43.02025834,1,0.172355369,0.000796285,-1.00999999,0.127125152,-0.010061207,1,0.982244993
2,-115.3289701,43.02025834,1,0.329807281,0.016701268,-1.309999943,0.003197472,0.007307656,1,0.775276078
2,-115.1521757,43.02025834,1,0.198932841,2.69E-06,-0.680000007,0.471345582,-0.00112666,1,0.981877668
2,-114.9753812,43.02025834,1,0.31983462,0.01422312,-1.49000001,0.01524086,-0.014723199,0,0.727351544
2,-114.7985868,43.02025834,1,0.30873391,0.011698588,-2.619999886,1.571146311,-0.135573575,1,0.232348605
2,-114.6217923,43.02025834,1,0.29639402,0.009181496,-2.970000029,2.571064396,-0.15364315,0,0.115075484
2,-114.4449979,43.02025834,1,0.338185102,0.018936844,-3.569999933,4.855208651,-0.303219932,0,0.009955557
2,-114.2682034,43.02025834,1,0.360397995,0.025543742,-4.170000076,7.859354014,-0.448059496,0,0
2,-114.0914089,43.02025834,1,0.373355031,0.02985332,-4.420000076,9.323580986,-0.527579235,0,0
2,-113.9146145,43.02025834,1,0.33732897,0.01870195,-4.369999886,9.020734446,-0.410737539,0,0
2,-113.73782,43.02025834,1,0.169489592,0.000966234,-4.03000021,7.093987621,0.082791618,0,0
2,-113.5610256,43.02025834,1,0.132781088,0.004595865,-4.079999924,7.362831476,0.183952654,0,0
2,-113.3842311,43.02025834,1,0.120357506,0.006434669,-4.650000095,10.78106993,0.263386827,0,0
2,-113.2074367,43.02025834,1,0.150314778,0.002525979,-5.269999981,15.23695195,0.196184151,0,0
2,-113.0306422,43.02025834,1,0.088010922,0.012670423,-5.079999924,13.78973906,0.417997406,0,0
2,-112.8538478,43.02025834,1,-0.061343599,0.068600775,-4.630000114,10.65013189,0.854755696,0,0
2,-112.6770533,43.02025834,1,0.017643424,0.033463558,-4.269999981,8.430044249,0.531130186,0,0
2,-112.5002589,43.02025834,1,0.059306111,0.019956587,-4.239999771,8.256735812,0.405926433,0,0
2,-112.3234644,43.02025834,1,0.281563431,0.006559305,-4.710000038,11.17868402,-0.270784774,0,0
2,-112.14667,43.02025834,1,0.716766059,0.266454349,-5.320000172,15.62979884,-2.040741989,0,0
2,-111.9698755,43.02025834,1,0.564972878,0.132786617,-6.409999847,25.43642537,-1.837829392,0,0
2,-111.793081,43.02025834,1,0.807100654,0.367874707,-6.210000038,23.45904573,-2.937684388,0,0
2,-111.6162866,43.02025834,1,0.894699335,0.481810124,-6.210000038,23.45904573,-3.361964564,0,0
2,-111.4394921,43.02025834,1,0.812706411,0.374706215,-7.539999962,38.11153218,-3.778971812,0,0
2,-111.2626977,43.02025834,1,1.37695086,1.383862759,-6.349999905,24.8348115,-5.862420214,0,0
2,-111.0859032,43.02025834,1,0.908661723,0.50138837,-7.239999771,34.49745764,-4.158921019,0,0
2,-121.1631871,43.1970528,1,0.491336942,0.084543148,-1.350000024,0.000273774,0.004810997,1,0.524993271
2,-120.9863926,43.1970528,1,0.151948288,0.00236445,-0.790000021,0.332405418,-0.028034906,1,1
2,-120.8095982,43.1970528,1,-0.023780592,0.050334937,-0.790000021,0.332405418,-0.129350708,1,0.779146179
2,-120.6328037,43.1970528,1,0.035946161,0.027102292,-1.340000033,0.000704695,-0.004370224,1,0.813523718
2,-120.4560093,43.1970528,1,-0.083164275,0.08050735,-0.930000007,0.19057252,-0.1238648,0,0.593981271
2,-120.2792148,43.1970528,1,0.026057528,0.030455963,-1.379999995,0.000181006,0.002347919,1,0.784934602
2,-120.1024204,43.1970528,1,0.062974796,0.018933513,-1.620000005,0.064238865,0.034875025,1,0.736674696
2,-119.9256259,43.1970528,1,0.087186366,0.012856732,-2.180000067,0.661707303,0.092235533,0,0.470344797
2,-119.7488315,43.1970528,1,0.164666563,0.001289337,-2.269999981,0.816228856,0.032440619,1,0.435725882
2,-119.572037,43.1970528,1,0.202859193,5.22E-06,-1.840000033,0.224158596,-0.001081982,1,0.658763498
2,-119.3952426,43.1970528,1,0.116715841,0.007032174,-1.970000029,0.364156604,0.050604471,0,0.593024046
2,-119.2184481,43.1970528,1,0.049932394,0.022692862,-1.860000014,0.243496733,0.074334634,1,0.610079735
2,-119.0416537,43.1970528,1,0.063256435,0.018856085,-1.970000029,0.364156604,0.082864757,1,0.565935693
2,-118.8648592,43.1970528,1,0.095764652,0.010984978,-2.170000076,0.645538239,0.084209401,1,0.479039236
2,-118.6880647,43.1970528,1,0.106250115,0.008896976,-2.150000095,0.613800112,0.073898341,1,0.493226654
2,-118.5112703,43.1970528,1,0.151432693,0.002414858,-2.019999981,0.427001932,0.032111509,1,0.571000303
2,-118.3344758,43.1970528,1,0.156918257,0.001905815,-1.850000024,0.233727665,0.021105489,1,0.662477814
2,-118.1576814,43.1970528,1,0.570018649,0.136489425,-1.24000001,0.016013921,0.046751801,1,0.423742849
2,-117.9808869,43.1970528,1,0.15229179,0.002331162,-1.610000014,0.059269792,0.011754466,1,0.783646863
2,-117.8040925,43.1970528,1,0.183737203,0.000283474,-1.799999952,0.187882214,0.007297929,1,0.685230159
2,-117.627298,43.1970528,1,0.147126049,0.002856672,-1.529999971,0.026717157,0.008736256,1,0.820203659
2,-117.4505036,43.1970528,1,0.484337896,0.080522007,-1.580000043,0.045562572,-0.060570535,1,0.478229602
2,-117.2737091,43.1970528,1,0.881782115,0.464044636,-1.789999962,0.179313145,-0.288460228,0,0.066512421
2,-117.0969147,43.1970528,1,0.89910382,0.487944054,-2.019999981,0.427001932,-0.456457067,0,0.048572473
2,-116.9201202,43.1970528,1,1.02908349,0.686428146,-2,0.401263802,-0.524822606,0,0.017183466
2,-116.7433258,43.1970528,1,0.234123096,0.001125549,-1.340000033,0.000704695,0.0008906,1,0.866063348
2,-116.5665313,43.1970528,1,-0.052768059,0.064182147,-0.709999979,0.431052853,-0.166330687,0,0.694267142
2,-116.3897368,43.1970528,1,-0.107362524,0.094824839,-0.460000008,0.821825876,-0.279158569,1,0.483254623
2,-116.2129424,43.1970528,1,0.303801447,0.010655927,-1.00999999,0.127125152,0.036805385,1,0.875671207
2,-116.0361479,43.1970528,1,0.284351528,0.007018691,-0.939999998,0.181941605,0.035735025,1,0.907934587
2,-115.8593535,43.1970528,1,0.289230824,0.007860051,-1.330000043,0.001335617,0.003240064,1,0.818190441
2,-115.682559,43.1970528,1,0.359002262,0.025099547,-1.610000014,0.059269792,-0.038570001,0,0.634865242
2,-115.5057646,43.1970528,1,1.001991272,0.642269809,-2.380000114,1.027088973,-0.81219963,0,0.014326391
2,-115.3289701,43.1970528,1,1.366066098,1.358372071,-3.930000067,6.571296072,-2.987685568,0,4.53E-09
2,-115.1521757,43.1970528,1,1.085324407,0.782783464,-3.390000105,4.094365978,-1.790251933,0,0.000525955
2,-114.9753812,43.1970528,1,0.954895854,0.569001615,-3.49000001,4.509056367,-1.601767884,0,0.001074478
2,-114.7985868,43.1970528,1,0.745502412,0.296947087,-3.529999971,4.680532512,-1.178927688,0,0.003257317
2,-114.6217923,43.1970528,1,0.753253996,0.305455292,-4.619999886,10.58496132,-1.798119143,0,0
2,-114.4449979,43.1970528,1,0.653262198,0.204926698,-4.96999979,12.98487826,-1.631241314,0,0
2,-114.2682034,43.1970528,1,0.416668802,0.046697008,-5.659999847,18.4337448,-0.927793475,0,0
2,-114.0914089,43.1970528,1,0.425855786,0.050751929,-5.579999924,17.75319285,-0.949214828,0,0
2,-113.9146145,43.1970528,1,0.439157754,0.056922257,-5.420000076,16.43048887,-0.967088677,0,0
2,-113.73782,43.1970528,1,0.384241521,0.033733796,-5.110000134,14.01344786,-0.687551303,0,0
2,-113.5610256,43.1970528,1,0.378641874,0.031708204,-5.46999979,16.83833192,-0.73069369,0,0
2,-113.3842311,43.1970528,1,0.289305776,0.007873346,-5.860000134,20.19112886,-0.398712618,0,0
2,-113.2074367,43.1970528,1,0.074736364,0.015835085,-6.329999924,24.63587354,0.624588779,0,0
2,-113.0306422,43.1970528,1,0.093034863,0.011564644,-6.349999905,24.8348115,0.535915802,0,0
2,-112.8538478,43.1970528,1,-0.001501141,0.040834321,-5.75,19.21466781,0.885786609,0,0
2,-112.6770533,43.1970528,1,0.027712414,0.029881092,-5.190000057,14.61879991,0.660927915,0,0
2,-112.5002589,43.1970528,1,0.065787695,0.01816732,-4.78000021,11.65166874,0.46008651,0,0
2,-112.3234644,43.1970528,1,0.116804771,0.007017266,-5.010000229,13.27475775,0.305208965,0,0
2,-112.14667,43.1970528,1,0.418644577,0.047554822,-4.889999866,12.41472621,-0.768361953,0,0
2,-111.9698755,43.1970528,1,0.608514786,0.166415769,-5.550000191,17.50128786,-1.706601967,0,0
2,-111.793081,43.1970528,1,1.021623373,0.674122242,-6.510000229,26.45512004,-4.223030291,0,0
2,-111.6162866,43.1970528,1,1.002101421,0.642446372,-6.559999943,26.97196248,-4.162696175,0,0
2,-111.4394921,43.1970528,1,0.963861048,0.582607275,-5.940000057,20.9164808,-3.490858617,0,0
2,-111.2626977,43.1970528,1,1.177700758,0.954776902,-6.380000114,25.13472083,-4.898780552,0,0
2,-111.0859032,43.1970528,1,1.125676155,0.855814188,-6.679999828,28.23279018,-4.915488012,0,0
2,-121.1631871,43.37384725,1,0.357044905,0.024483176,-1.470000029,0.010702709,-0.016187535,0,0.688287938
2,-120.9863926,43.37384725,1,0.14002277,0.003666439,-1.049999952,0.100201484,-0.019167228,1,0.976309372
2,-120.8095982,43.37384725,1,0.111720249,0.007894971,-1.360000014,4.29E-05,-0.000581646,1,0.880142666
2,-120.6328037,43.37384725,1,-0.020202707,0.048742309,-1.320000052,0.002166538,-0.010276286,1,0.71302627
2,-120.4560093,43.37384725,1,-0.026241273,0.051445121,-1.019999981,0.120094235,-0.078601924,1,0.759239471
2,-120.2792148,43.37384725,1,0.150658891,0.002491508,-1.75,0.147036868,0.019140102,1,0.714546972
2,-120.1024204,43.37384725,1,0.191611558,8.03E-05,-2.119999886,0.567692558,0.006752708,0,0.512421408
2,-119.9256259,43.37384725,1,0.348824233,0.021978162,-2.339999914,0.947612265,-0.14431485,0,0.329759461
2,-119.7488315,43.37384725,1,0.262518138,0.003837089,-2.359999895,0.986950378,-0.061538739,0,0.365101116
2,-119.572037,43.37384725,1,0.11091502,0.008038714,-2.00999999,0.414032867,0.05769135,1,0.569797449
2,-119.3952426,43.37384725,1,0.001299128,0.039710433,-1.809999943,0.196651282,0.088369155,1,0.573906434
2,-119.2184481,43.37384725,1,0.060624622,0.0195858,-2.440000057,1.152303328,0.150229099,0,0.328544339
2,-119.0416537,43.37384725,1,0.166276887,0.001176285,-2.380000114,1.027088973,0.034758441,1,0.378400686
2,-118.8648592,43.37384725,1,0.125221938,0.005677918,-2.410000086,1.088796152,0.0786263,0,0.361672742
2,-118.6880647,43.37384725,1,0.148764774,0.002684185,-2.319999933,0.90907415,0.049397605,1,0.409674857
2,-118.5112703,43.37384725,1,0.20855771,6.37E-05,-2.279999971,0.834397915,-0.007292845,1,0.423529459
2,-118.3344758,43.37384725,1,0.166107476,0.001187934,-1.970000029,0.364156604,0.020798896,1,0.597631184
2,-118.1576814,43.37384725,1,0.264055163,0.004029871,-1.659999967,0.086115153,-0.018628821,1,0.711710059
2,-117.9808869,43.37384725,1,0.535440147,0.112135405,-1,0.134356067,0.122743929,0,0.504983308
2,-117.8040925,43.37384725,1,0.269645363,0.004770867,-2.359999895,0.986950378,-0.068619308,0,0.362132269
2,-117.627298,43.37384725,1,0.253711581,0.002823613,-1.980000019,0.376325671,-0.032597519,0,0.561609136
2,-117.4505036,43.37384725,1,0.148850977,0.00267526,-1.440000057,0.005395479,0.003799251,1,0.858739719
2,-117.2737091,43.37384725,1,-0.002102199,0.0410776,-1.299999952,0.004428394,-0.01348732,1,0.758196466
2,-117.0969147,43.37384725,1,0.233331472,0.001073059,-1.470000029,0.010702709,-0.003388899,0,0.817477117
2,-116.9201202,43.37384725,1,0.489009321,0.083194994,-1.710000038,0.117960585,-0.099064273,0,0.43462187
2,-116.7433258,43.37384725,1,0.124780722,0.005744605,-0.949999988,0.173510691,-0.031571355,1,0.987030779
2,-116.5665313,43.37384725,1,0.073343396,0.0161876,-0.620000005,0.557331121,-0.094983438,1,0.943768739
2,-116.3897368,43.37384725,1,0.242161572,0.001729535,-1,0.134356067,0.015243801,1,0.944598638
2,-116.2129424,43.37384725,1,0.337257653,0.018682449,-0.790000021,0.332405418,0.078804488,1,0.843087091
2,-116.0361479,43.37384725,1,0.447118789,0.060784384,-1.340000033,0.000704695,0.006544805,0,0.595683589
2,-115.8593535,43.37384725,1,0.645688593,0.198127093,-2.059999943,0.480878187,-0.308666482,0,0.186764764
2,-115.682559,43.37384725,1,1.183872223,0.966875598,-2.940000057,2.475757253,-1.54717461,0,0.000657941
2,-115.5057646,43.37384725,1,1.282460451,1.170478516,-3.99000001,6.882510244,-2.838279475,0,1.41E-10
2,-115.3289701,43.37384725,1,1.183565974,0.966273424,-3.960000038,6.72600316,-2.549344642,0,5.25E-08
2,-115.1521757,43.37384725,1,1.216424942,1.031953346,-4.420000076,9.323580986,-3.10185438,0,0
2,-114.9753812,43.37384725,1,0.677728951,0.227676946,-7.300000191,35.20587706,-2.831177591,0,0
2,-114.7985868,43.37384725,1,0.624332845,0.179571646,-7.579999924,38.60700801,-2.633006643,0,0
2,-114.6217923,43.37384725,1,0.656275749,0.207664178,-7.239999771,34.49745764,-2.676543702,0,0
2,-114.4449979,43.37384725,1,0.755840242,0.308320714,-5.619999886,18.09186883,-2.361799719,0,0
2,-114.2682034,43.37384725,1,0.491826266,0.084827942,-6.239999771,23.75055037,-1.419404918,0,0
2,-114.0914089,43.37384725,1,0.783673167,0.340004759,-5.829999924,19.92241974,-2.602636648,0,0
2,-113.9146145,43.37384725,1,0.563892365,0.132000309,-5.889999866,20.46163368,-1.643454278,0,0
2,-113.73782,43.37384725,1,0.488395959,0.082841539,-6.320000172,24.53670692,-1.425713356,0,0
2,-113.5610256,43.37384725,1,0.627060771,0.181891054,-6.809999943,29.63118938,-2.321561599,0,0
2,-113.3842311,43.37384725,1,0.266586125,0.004357614,-7.289999962,35.08730527,-0.391020384,0,0
2,-113.2074367,43.37384725,1,0.084524952,0.013467358,-7.059999943,32.41541629,0.660719309,0,0
2,-113.0306422,43.37384725,1,-0.090143494,0.084516602,-7.28000021,34.96893912,1.719143943,0,0
2,-112.8538478,43.37384725,1,-0.082403868,0.080076416,-6.920000076,30.8408507,1.571503987,0,0
2,-112.6770533,43.37384725,1,0.015479547,0.034259918,-6.230000019,23.6531837,0.900197836,0,0
2,-112.5002589,43.37384725,1,0.092761494,0.011623514,-6.139999866,22.78586055,0.514637517,0,0
2,-112.3234644,43.37384725,1,0.11787194,0.006839614,-6.139999866,22.78586055,0.394773965,0,0
2,-112.14667,43.37384725,1,0.118849091,0.006678944,-5.789999962,19.56694378,0.361505905,0,0
2,-111.9698755,43.37384725,1,0.353961259,0.023527683,-6.010000229,21.56166594,-0.712247175,0,0
2,-111.793081,43.37384725,1,0.563380122,0.131628357,-6.289999962,24.24039761,-1.786259699,0,0
2,-111.6162866,43.37384725,1,0.882940769,0.465624548,-5.980000019,21.28395676,-3.148068099,0,0
2,-111.4394921,43.37384725,1,0.952584028,0.565519238,-5.889999866,20.46163368,-3.401683036,0,0
2,-111.2626977,43.37384725,1,0.859212339,0.433804597,-6.329999924,24.63587354,-3.269121472,0,0
2,-111.0859032,43.37384725,1,1.864591599,2.768954911,-8.279999733,47.79584068,-11.50410917,0,0
2,-120.6328037,43.5506417,1,0.21454671,0.00019524,-1.909999967,0.29534207,-0.007593579,1,0.617631232
2,-120.4560093,43.5506417,1,0.348824233,0.021978162,-2.25,0.780490736,-0.130972333,1,0.368824547
2,-120.2792148,43.5506417,1,0.234597728,0.001157621,-1.879999995,0.263634869,-0.017469667,1,0.623787456
2,-120.1024204,43.5506417,1,0.342454284,0.020130044,-2.440000057,1.152303328,-0.152302059,0,0.291100433
2,-119.9256259,43.5506417,1,0.2558043,0.003050397,-2.00999999,0.414032867,-0.035538216,1,0.544987128
2,-119.7488315,43.5506417,1,0.179400638,0.000448307,-2.380000114,1.027088973,0.021458124,0,0.37731105
2,-119.572037,43.5506417,1,0.077238768,0.015211554,-2.529999971,1.353624835,0.143494729,0,0.293071086
2,-119.3952426,43.5506417,1,0.155806452,0.002004124,-2.630000114,1.596315964,0.056561607,0,0.258605077
2,-119.2184481,43.5506417,1,0.410585344,0.044104808,-2.839999914,2.171066046,-0.309442161,0,0.125442099
2,-119.0416537,43.5506417,1,0.457424849,0.065972412,-2.950000048,2.507326301,-0.406711646,0,0.086833426
2,-118.8648592,43.5506417,1,0.312545419,0.012537622,-2.980000019,2.603233443,-0.180660887,0,0.10958973
2,-118.6880647,43.5506417,1,0.259899646,0.003519545,-2.74000001,1.886375552,-0.08148118,1,0.199228419
2,-118.5112703,43.5506417,1,0.736254573,0.286953787,-1.730000019,0.132098728,-0.194695224,0,0.162602583
2,-118.3344758,43.5506417,1,0.63249439,0.186555312,-1.99000001,0.388694737,-0.269282506,0,0.210865384
2,-118.1576814,43.5506417,1,0.065600447,0.018217832,-2.170000076,0.645538239,0.10844495,0,0.464577115
2,-117.9808869,43.5506417,1,0.32439959,0.015332802,-2.869999886,2.260373187,-0.186166204,0,0.139415359
2,-117.8040925,43.5506417,1,0.235309243,0.001206544,-2.710000038,1.804868396,-0.046665337,0,0.216023514
2,-117.627298,43.5506417,1,0.253401101,0.002790713,-2.319999933,0.90907415,-0.050368298,0,0.388341921
2,-117.4505036,43.5506417,1,0.188303635,0.000150559,-1.649999976,0.080346081,0.003478053,1,0.759272161
2,-117.2737091,43.5506417,1,0.240983471,0.001632934,-1.529999971,0.026717157,-0.0066051,1,0.787045668
2,-117.0969147,43.5506417,1,0.114221133,0.0074568,-1.360000014,4.29E-05,-0.000565275,1,0.881305091
2,-116.9201202,43.5506417,1,0.01242252,0.035400941,-1.169999957,0.038630399,-0.036980434,1,0.820516276
2,-116.7433258,43.5506417,1,0.172102854,0.0008106,-0.769999981,0.355867311,-0.016984291,1,0.997604624
2,-116.5665313,43.5506417,1,0.261825591,0.00375177,-0.920000017,0.199403434,0.027351706,1,0.934766337
2,-116.3897368,43.5506417,1,0.282619298,0.006731448,-0.889999986,0.22709623,0.039098419,1,0.913840414
2,-116.2129424,43.5506417,1,0.364920914,0.027009942,-0.800000012,0.320974507,0.093110165,1,0.800975832
2,-116.0361479,43.5506417,1,0.784084201,0.340484275,-1.799999952,0.187882214,-0.25292477,0,0.120067927
2,-115.8593535,43.5506417,1,1.178254843,0.955860032,-2.140000105,0.598231047,-0.756191211,0,0.002623823
2,-115.682559,43.5506417,1,1.054486156,0.729166145,-2.710000038,1.804868396,-1.147191759,0,0.005164362
2,-115.5057646,43.5506417,1,1.52244103,1.747332716,-4.230000019,8.199368159,-3.785105578,0,0
2,-115.3289701,43.5506417,1,1.363997579,1.353554663,-3.480000019,4.46668733,-2.458842301,0,1.70E-06
2,-115.1521757,43.5506417,1,1.647927523,2.094832518,-5.679999828,18.60588278,-6.243092846,0,0
2,-114.9753812,43.5506417,1,1.605470061,1.973733232,-5.639999866,18.26240681,-6.003758759,0,0
2,-114.7985868,43.5506417,1,1.40624404,1.453640493,-5.179999828,14.54242909,-4.597767261,0,0
2,-114.6217923,43.5506417,1,1.479192495,1.63486552,-6.119999886,22.59532258,-6.077854375,0,0
2,-114.4449979,43.5506417,1,0.991435349,0.625461836,-6.559999943,26.97196248,-4.107302421,0,0
2,-114.2682034,43.5506417,1,0.879253268,0.460605689,-5.289999962,15.39348995,-2.662767178,0,0
2,-114.0914089,43.5506417,1,0.683854103,0.233559758,-6.710000038,28.55249964,-2.582385505,0,0
2,-113.9146145,43.5506417,1,0.664439023,0.215170855,-6.039999962,21.84117069,-2.167852247,0,0
2,-113.73782,43.5506417,1,0.593050539,0.154037915,-7,31.73580248,-2.21099906,0,0
2,-113.5610256,43.5506417,1,0.461845428,0.068262813,-7.380000114,36.16162879,-1.571144327,0,0
2,-113.3842311,43.5506417,1,0.031498637,0.028586444,-7.989999771,43.8701381,1.119862146,0,0
2,-113.2074367,43.5506417,1,-0.041342996,0.058523783,-7.820000172,41.64706903,1.561199551,0,0
2,-113.0306422,43.5506417,1,-0.252057552,0.204875229,-7.860000134,42.16494486,2.939141496,0,0
2,-112.8538478,43.5506417,1,-0.285684049,0.23644679,-7.849999905,42.03517281,3.152630915,0,0
2,-112.6770533,43.5506417,1,-0.15560177,0.126861106,-7.710000038,40.23940745,2.259383924,0,0
2,-112.5002589,43.5506417,1,0.036524788,0.02691211,-7.579999924,38.60700801,1.019311561,0,0
2,-112.3234644,43.5506417,1,0.139240026,0.003761844,-6.900000095,30.61911276,0.339388149,0,0
2,-112.14667,43.5506417,1,0.068499379,0.017443678,-6.849999905,30.06826527,0.724224515,0,0
2,-111.9698755,43.5506417,1,0.230317712,0.000884695,-6.599999905,27.38903838,-0.15566288,0,0
2,-111.793081,43.5506417,1,0.404064089,0.041408258,-6.369999886,25.03454946,-1.018153765,0,0
2,-111.6162866,43.5506417,1,0.550603926,0.122521021,-5.840000153,20.01179087,-1.565843241,0,0
2,-111.4394921,43.5506417,1,0.691245377,0.240758501,-6.559999943,26.97196248,-2.548279668,0,0
2,-111.2626977,43.5506417,1,1.361617327,1.348021846,-5.670000076,18.51971584,-4.996496926,0,0
2,-111.0859032,43.5506417,1,1.372550368,1.373528849,-6.550000191,26.86819597,-6.074886196,0,0
2,-120.6328037,43.72743616,1,0.045833439,0.023944609,-2.230000019,0.745552614,0.13361125,0,0.421747437
2,-120.4560093,43.72743616,1,0.141933501,0.003438696,-2.059999943,0.480878187,0.040664406,1,0.548784851
2,-120.2792148,43.72743616,1,0.253789127,0.002831861,-1.929999948,0.317480201,-0.029984324,0,0.587169637
2,-120.1024204,43.72743616,1,0.219456777,0.000356563,-1.529999971,0.026717157,-0.003086479,1,0.800953117
2,-119.9256259,43.72743616,1,0.305128932,0.010931755,-1.649999976,0.080346081,-0.029636527,0,0.678835137
2,-119.7488315,43.72743616,1,0.451903343,0.063166491,-2.359999895,0.986950378,-0.249684184,0,0.255022051
2,-119.572037,43.72743616,1,0.414821237,0.045901923,-2.460000038,1.195641443,-0.234269591,0,0.243445626
2,-119.3952426,43.72743616,1,0.882071853,0.464439464,-3.049999952,2.834016763,-1.147270337,0,0.009935552
2,-119.2184481,43.72743616,1,0.717058957,0.266756817,-3,2.668171537,-0.843654518,0,0.029253203
2,-119.0416537,43.72743616,1,0.679352462,0.229228915,-3.039999962,2.800447718,-0.801213823,0,0.031373489
2,-118.8648592,43.72743616,1,0.935308754,0.539835311,-2.930000067,2.444388204,-1.148724103,0,0.009210174
2,-118.6880647,43.72743616,1,0.74136579,0.292455872,-2.680000067,1.725161237,-0.71030524,0,0.051763395
2,-118.5112703,43.72743616,1,0.484029859,0.080347283,-2.980000019,2.603233443,-0.457343124,0,0.074889985
2,-118.3344758,43.72743616,1,0.311959982,0.01240686,-2.970000029,2.571064396,-0.178602452,0,0.11246455
2,-118.1576814,43.72743616,1,0.162543878,0.001446282,-2.5,1.284717669,0.043105272,0,0.318888679
2,-117.9808869,43.72743616,1,0.244356945,0.001916955,-2.220000029,0.728383552,-0.037366813,0,0.442439245
2,-117.8040925,43.72743616,1,0.295352578,0.008982998,-1.980000019,0.376325671,-0.05814235,0,0.53380704
2,-117.627298,43.72743616,1,0.282769978,0.006756196,-1.870000005,0.253465801,-0.041381935,1,0.59711453
2,-117.4505036,43.72743616,1,0.278389066,0.006055201,-1.899999976,0.284573003,-0.041510801,0,0.58570171
2,-117.2737091,43.72743616,1,0.150142625,0.002543313,-1.529999971,0.026717157,0.008243185,1,0.820359307
2,-117.0969147,43.72743616,1,0.189710855,0.000118006,-1.25999999,0.01135208,-0.001157415,1,0.917633471
2,-116.9201202,43.72743616,1,0.126015723,0.005558921,-1.289999962,0.005859316,-0.005707143,0,0.910317171
2,-116.7433258,43.72743616,1,0.304760426,0.010854833,-1.220000029,0.021475761,0.01526813,1,0.832174078
2,-116.5665313,43.72743616,1,0.321286082,0.014571432,-0.939999998,0.181941605,0.051489316,1,0.860194096
2,-116.3897368,43.72743616,1,0.360119045,0.025454654,-1.070000052,0.087939578,0.047312488,1,0.78707935
2,-116.2129424,43.72743616,1,0.716961324,0.266655975,-1.159999967,0.042661319,0.106657843,0,0.235181327
2,-116.0361479,43.72743616,1,1.451075077,1.563753201,-2.970000029,2.571064396,-2.005120989,0,7.02E-08
2,-115.8593535,43.72743616,1,1.329538822,1.274561802,-3.00999999,2.700940583,-1.855401762,0,2.91E-05
2,-115.682559,43.72743616,1,1.299837351,1.208380141,-3.130000114,3.109769946,-1.938500515,0,4.51E-05
2,-115.5057646,43.72743616,1,1.558754921,1.844655694,-3.869999886,6.267280693,-3.400143382,0,0
2,-115.3289701,43.72743616,1,1.729032636,2.336186116,-4.739999771,11.38018945,-5.156184693,0,0
2,-115.1521757,43.72743616,1,1.736915946,2.360346892,-4.5,9.818533139,-4.814056935,0,0
2,-114.9753812,43.72743616,1,1.830868006,2.657858881,-6.599999905,27.38903838,-8.532068853,0,0
2,-114.7985868,43.72743616,1,1.567177415,1.867605175,-6.300000191,24.33896894,-6.742075671,0,0
2,-114.6217923,43.72743616,1,1.623123884,2.023648466,-7.099999905,32.87249215,-8.15612459,0,0
